date,open,high,low,close
2023-06-06 16:00:00,0.06834000,0.07199000,0.06825000,0.07107000
2023-06-06 20:00:00,0.07107000,0.07121000,0.06986000,0.07025000
2023-06-07 00:00:00,0.07025000,0.07032000,0.06923000,0.06950000
2023-06-07 04:00:00,0.06949000,0.06995000,0.06932000,0.06937000
2023-06-07 08:00:00,0.06936000,0.06950000,0.06754000,0.06824000
2023-06-07 12:00:00,0.06824000,0.06827000,0.06672000,0.06715000
2023-06-07 16:00:00,0.06716000,0.06784000,0.06685000,0.06769000
2023-06-07 20:00:00,0.06768000,0.06769000,0.06668000,0.06728000
2023-06-08 00:00:00,0.06728000,0.06779000,0.06698000,0.06736000
2023-06-08 04:00:00,0.06737000,0.06814000,0.06717000,0.06778000
2023-06-08 08:00:00,0.06778000,0.06811000,0.06748000,0.06799000
2023-06-08 12:00:00,0.06800000,0.06850000,0.06778000,0.06805000
2023-06-08 16:00:00,0.06806000,0.06815000,0.06737000,0.06807000
2023-06-08 20:00:00,0.06806000,0.06816000,0.06770000,0.06796000
2023-06-09 00:00:00,0.06796000,0.06811000,0.06729000,0.06786000
2023-06-09 04:00:00,0.06785000,0.06798000,0.06755000,0.06777000
2023-06-09 08:00:00,0.06777000,0.06811000,0.06767000,0.06797000
2023-06-09 12:00:00,0.06797000,0.07119000,0.06796000,0.06884000
2023-06-09 16:00:00,0.06884000,0.06901000,0.06825000,0.06838000
2023-06-09 20:00:00,0.06838000,0.06970000,0.06828000,0.06947000
2023-06-10 00:00:00,0.06947000,0.07196000,0.06757000,0.06775000
2023-06-10 04:00:00,0.06776000,0.06818000,0.05300000,0.06012000
2023-06-10 08:00:00,0.06012000,0.06044000,0.05918000,0.05992000
2023-06-10 12:00:00,0.05992000,0.06036000,0.05866000,0.06019000
2023-06-10 16:00:00,0.06018000,0.06253000,0.06002000,0.06134000
2023-06-10 20:00:00,0.06135000,0.06233000,0.06113000,0.06175000
2023-06-11 00:00:00,0.06175000,0.06193000,0.06121000,0.06163000
2023-06-11 04:00:00,0.06164000,0.06289000,0.06109000,0.06187000
2023-06-11 08:00:00,0.06188000,0.06232000,0.06151000,0.06202000
2023-06-11 12:00:00,0.06203000,0.06227000,0.06116000,0.06127000
2023-06-11 16:00:00,0.06126000,0.06233000,0.06122000,0.06198000
2023-06-11 20:00:00,0.06199000,0.06256000,0.06092000,0.06151000
2023-06-12 00:00:00,0.06152000,0.06157000,0.05975000,0.06063000
2023-06-12 04:00:00,0.06063000,0.06115000,0.06041000,0.06059000
2023-06-12 08:00:00,0.06059000,0.06170000,0.06040000,0.06130000
2023-06-12 12:00:00,0.06129000,0.06135000,0.06074000,0.06094000
2023-06-12 16:00:00,0.06095000,0.06164000,0.06051000,0.06129000
2023-06-12 20:00:00,0.06129000,0.06165000,0.06119000,0.06143000
2023-06-13 00:00:00,0.06144000,0.06218000,0.06118000,0.06196000
2023-06-13 04:00:00,0.06196000,0.06206000,0.06156000,0.06184000
2023-06-13 08:00:00,0.06184000,0.06228000,0.06168000,0.06205000
2023-06-13 12:00:00,0.06205000,0.06284000,0.06006000,0.06076000
